Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,10,diabimmune_f6,1,27,52.58711392455932,combinedF
null,10,diabimmune_f6,1,19,10.81814583278509,combinedF
null,10,diabimmune_f6,2,24,23.15412024461668,combinedF
null,10,diabimmune_f6,3,21,30.85156360096864,combinedF
null,10,diabimmune_f6,4,11,27.886869661355064,combinedF
null,10,diabimmune_f6,5,13,17.421721136926166,combinedF
null,10,diabimmune_f6,6,14,20.303965742074965,combinedF
null,10,diabimmune_f6,7,9,18.271381526688547,combinedF
null,10,diabimmune_f6,8,16,18.03509038335879,combinedF
null,10,diabimmune_f6,9,21,22.903476838547657,combinedF
null,10,diabimmune_f6,10,8,25.60404569656788,combinedF
null,10,diabimmune_f6,11,24,31.915327570690394,combinedF
null,10,diabimmune_f6,12,12,56.13733349658164,combinedF
null,10,diabimmune_f6,13,20,40.55712767363006,combinedF
null,10,diabimmune_f6,14,15,27.263584727028825,combinedF
null,10,diabimmune_f6,15,19,20.319098830005323,combinedF
null,10,diabimmune_f6,16,22,26.083926243129614,combinedF
null,10,diabimmune_f6,17,20,25.204348008395073,combinedF
null,10,diabimmune_f6,18,6,19.940862949745146,combinedF
null,10,diabimmune_f6,19,27,29.962784889823673,combinedF
null,10,diabimmune_f6,20,17,15.231648575676754,combinedF
null,10,diabimmune_f6,21,11,21.43805383585963,combinedF
null,10,diabimmune_f6,22,12,28.83938576080743,combinedF
null,10,diabimmune_f6,23,18,38.165845592114024,combinedF
null,10,diabimmune_f6,24,14,34.50142724055358,combinedF
null,10,diabimmune_f6,25,10,22.23358787606655,combinedF
null,10,diabimmune_f6,26,27,22.161240304634973,combinedF
null,10,diabimmune_f6,27,10,25.33801996225057,combinedF
null,10,diabimmune_f6,28,18,52.24750279643641,combinedF
null,10,diabimmune_f6,29,9,34.0113448788148,combinedF
null,10,diabimmune_f6,30,15,24.193105599993558,combinedF
null,10,diabimmune_f6,31,13,25.733745076400574,combinedF
null,10,diabimmune_f6,32,5,12.848262743547526,combinedF
null,10,diabimmune_f6,33,21,44.92725664545531,combinedF
null,10,diabimmune_f6,34,15,17.11485407367032,combinedF
null,10,diabimmune_f6,35,22,38.58306140692397,combinedF
null,10,diabimmune_f6,36,13,25.44625197891415,combinedF
null,10,diabimmune_f6,37,27,38.34187042758901,combinedF
null,10,diabimmune_f6,38,15,34.62867618163222,combinedF
null,10,diabimmune_f6,39,8,16.71634551843859,combinedF
null,10,diabimmune_f6,40,25,16.590809603258435,combinedF
null,10,diabimmune_f6,41,20,23.866102449126146,combinedF
null,10,diabimmune_f6,42,9,16.173806637668527,combinedF
null,10,diabimmune_f6,43,16,23.202164377508872,combinedF
null,10,diabimmune_f6,44,27,30.690642786715983,combinedF
null,10,diabimmune_f6,45,15,27.883249242278374,combinedF
null,10,diabimmune_f6,46,5,17.433125711148648,combinedF
null,10,diabimmune_f6,47,19,44.27344639632774,combinedF
null,10,diabimmune_f6,48,18,20.05639162385251,combinedF
null,10,diabimmune_f6,49,27,26.92488481197973,combinedF
null,10,diabimmune_f6,50,13,22.894278905621082,combinedF
null,10,diabimmune_f6,51,6,13.051404709046897,combinedF
null,10,diabimmune_f6,52,6,13.731976618627339,combinedF
null,10,diabimmune_f6,53,27,18.466218648346644,combinedF
null,10,diabimmune_f6,54,4,13.626133242573866,combinedF
null,10,diabimmune_f6,55,18,10.010271990172162,combinedF
null,10,diabimmune_f6,56,13,16.35215806589455,combinedF
null,10,diabimmune_f6,57,20,18.951788120450026,combinedF
null,10,diabimmune_f6,58,10,16.81206159100004,combinedF
null,10,diabimmune_f6,59,13,24.17241273457008,combinedF
null,10,diabimmune_f6,60,17,26.139870368392067,combinedF
null,10,diabimmune_f6,61,12,21.156970273624687,combinedF
null,10,diabimmune_f6,62,20,38.94002269487814,combinedF
null,10,diabimmune_f6,63,26,19.795367161191205,combinedF
null,10,diabimmune_f6,64,15,15.760815446603873,combinedF
null,10,diabimmune_f6,65,24,25.237817991599695,combinedF
null,10,diabimmune_f6,66,5,24.643969091326152,combinedF
null,10,diabimmune_f6,67,17,38.886640261910195,combinedF
null,10,diabimmune_f6,68,4,8.833171258877034,combinedF
null,10,diabimmune_f6,69,13,23.98936858832881,combinedF
null,10,diabimmune_f6,70,6,19.776439122535407,combinedF
null,10,diabimmune_f6,71,7,11.85496222548715,combinedF
null,10,diabimmune_f6,72,27,21.43333123696061,combinedF
null,10,diabimmune_f6,73,11,16.23309451476667,combinedF
null,10,diabimmune_f6,74,27,34.87516590320706,combinedF
null,10,diabimmune_f6,75,14,16.437256698118162,combinedF
null,10,diabimmune_f6,76,10,20.82727321815237,combinedF
null,10,diabimmune_f6,77,19,31.59932024655273,combinedF
null,10,diabimmune_f6,78,6,26.847776087062492,combinedF
null,10,diabimmune_f6,79,22,10.408341456006578,combinedF
null,10,diabimmune_f6,80,8,17.714206593417913,combinedF
null,10,diabimmune_f6,81,14,19.261979591000404,combinedF
null,10,diabimmune_f6,82,13,22.666979633665836,combinedF
null,10,diabimmune_f6,83,13,33.7551939378419,combinedF
null,10,diabimmune_f6,84,27,29.649860213776904,combinedF
null,10,diabimmune_f6,85,20,44.357684133644206,combinedF
null,10,diabimmune_f6,86,4,12.639392294995856,combinedF
null,10,diabimmune_f6,87,17,38.068943375121194,combinedF
null,10,diabimmune_f6,88,17,27.800450592864735,combinedF
null,10,diabimmune_f6,89,16,17.333455736465076,combinedF
null,10,diabimmune_f6,90,17,22.168215304461235,combinedF
null,10,diabimmune_f6,91,5,14.689674132947008,combinedF
null,10,diabimmune_f6,92,19,30.90948665458174,combinedF
null,10,diabimmune_f6,93,16,48.19752495828047,combinedF
null,10,diabimmune_f6,94,19,24.866526837977872,combinedF
null,10,diabimmune_f6,95,27,33.0336095669999,combinedF
null,10,diabimmune_f6,96,16,15.095278999731367,combinedF
null,10,diabimmune_f6,97,21,26.55421632206265,combinedF
null,10,diabimmune_f6,98,14,14.457136251116342,combinedF
null,10,diabimmune_f6,99,4,13.186174058888408,combinedF
null,10,diabimmune_f6,100,23,31.43452362468282,combinedF
