Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,7,fecalCalProtectin_CD,1,13,49.86288258991669,combinedF
null,7,fecalCalProtectin_CD,1,13,14.0558912308096,combinedF
null,7,fecalCalProtectin_CD,2,13,20.11551566139799,combinedF
null,7,fecalCalProtectin_CD,3,13,18.302757083782225,combinedF
null,7,fecalCalProtectin_CD,4,13,13.192442764013913,combinedF
null,7,fecalCalProtectin_CD,5,13,26.33403648540098,combinedF
null,7,fecalCalProtectin_CD,6,13,20.94506206390237,combinedF
null,7,fecalCalProtectin_CD,7,9,17.75062686669666,combinedF
null,7,fecalCalProtectin_CD,8,13,11.433631820100695,combinedF
null,7,fecalCalProtectin_CD,9,13,23.918947092389967,combinedF
null,7,fecalCalProtectin_CD,10,13,17.690780388448324,combinedF
null,7,fecalCalProtectin_CD,11,13,11.829390064028248,combinedF
null,7,fecalCalProtectin_CD,12,13,18.42232015053274,combinedF
null,7,fecalCalProtectin_CD,13,13,15.146448655737,combinedF
null,7,fecalCalProtectin_CD,14,13,15.011996609240265,combinedF
null,7,fecalCalProtectin_CD,15,13,21.482803957253235,combinedF
null,7,fecalCalProtectin_CD,16,13,8.30455908778987,combinedF
null,7,fecalCalProtectin_CD,17,13,27.482887276628713,combinedF
null,7,fecalCalProtectin_CD,18,13,15.355433452374115,combinedF
null,7,fecalCalProtectin_CD,19,13,22.013739103134697,combinedF
null,7,fecalCalProtectin_CD,20,13,25.85212355060444,combinedF
null,7,fecalCalProtectin_CD,21,13,16.005246462891712,combinedF
null,7,fecalCalProtectin_CD,22,13,18.109910690253805,combinedF
null,7,fecalCalProtectin_CD,23,13,12.601731655388566,combinedF
null,7,fecalCalProtectin_CD,24,13,23.72598085584889,combinedF
null,7,fecalCalProtectin_CD,25,13,14.525033974569013,combinedF
null,7,fecalCalProtectin_CD,26,13,41.22612973941958,combinedF
null,7,fecalCalProtectin_CD,27,13,23.795286297502688,combinedF
null,7,fecalCalProtectin_CD,28,9,20.39093491936724,combinedF
null,7,fecalCalProtectin_CD,29,13,31.070016630608116,combinedF
null,7,fecalCalProtectin_CD,30,13,12.754122737099873,combinedF
null,7,fecalCalProtectin_CD,31,13,29.12924889562381,combinedF
null,7,fecalCalProtectin_CD,32,13,41.435867604992474,combinedF
null,7,fecalCalProtectin_CD,33,13,15.443356876154315,combinedF
