numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11325,0.963000000000001,R,-0.007241185897435894,16,150,Empirical,ANOSIM,0.695364238410596,scenario3,Balanced,150
11325,1.6389999999999993,permanovaF,0.8917241556484434,16,150,Empirical,PERMANOVA,0.8013245033112583,scenario3,Balanced,150
11325,94.969,estat,270.06816594517545,16,150,Empirical,Energy_Aitch_ALL,0.5960264900662252,scenario3,Balanced,150
11325,4.2300000000000075,permDispF,0.047093070969595606,16,150,Empirical,PermDisp2,0.7814569536423841,scenario3,Balanced,150
8,2895.0310000000004,raw_energyStat,32.159483453650836,16,150,Empirical,selProPerm,0.019867549668874173,scenario3,Balanced,150
8,2895.0310000000004,mds_normEnergy,0.12999257621957486,16,150,Empirical,selProPerm,0.019867549668874173,scenario3,Balanced,150
8,2895.0310000000004,scaleEStat_mds,18.98947974481554,16,150,Empirical,selProPerm,0.019867549668874173,scenario3,Balanced,150
8,2895.0310000000004,PermanovaF,13.195211510332298,16,150,Empirical,selProPerm,0.06622516556291391,scenario3,Balanced,150
8,2895.0310000000004,PermanovaF_mds,24.766551254431892,16,150,Empirical,selProPerm,0.039735099337748346,scenario3,Balanced,150
8,2895.0310000000004,betaDispF,0.8295401263041129,16,150,Empirical,selProPerm,0.44370860927152317,scenario3,Balanced,150
8,2895.0310000000004,betaDispF_mds,9.979498116227438e-4,16,150,Empirical,selProPerm,0.9735099337748344,scenario3,Balanced,150
8,2895.0310000000004,AnosimR,0.2605176282051282,16,150,Empirical,selProPerm,0.026490066225165563,scenario3,Balanced,150
8,2895.0310000000004,EnergyF,6.9905154232356,16,150,Empirical,selProPerm,0.06622516556291391,scenario3,Balanced,150
8,2895.0310000000004,energyCor,0.5627673494402817,16,150,Empirical,selProPerm,0.039735099337748346,scenario3,Balanced,150
8,2895.0310000000004,energyBiasedCorrecCor,0.3023797164873176,16,150,Empirical,selProPerm,0.039735099337748346,scenario3,Balanced,150
8,2895.0310000000004,rous_cF,15.03146544084948,16,150,Empirical,selProPerm,0.0728476821192053,scenario3,Balanced,150
8,2895.0310000000004,rous_krusStat,6.55148148148146,16,150,Empirical,selProPerm,0.5562913907284768,scenario3,Balanced,150
8,2895.0310000000004,combinedF,17.73644472353649,16,150,Empirical,selProPerm,0.059602649006622516,scenario3,Balanced,150
8,2895.0310000000004,ScaledF,16.86838251967956,16,150,Empirical,selProPerm,0.033112582781456956,scenario3,Balanced,150
8,2895.0310000000004,testStat,6.9905154232356,16,150,Empirical,selProPerm,0.06622516556291391,scenario3,Balanced,150
