numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,2.091000000000001,R,-0.03589115646258509,65,150,Empirical,ANOSIM,0.6887417218543046,scenario3,Unbalanced,250
31375,3.0760000000000005,permanovaF,0.9342135387062722,65,150,Empirical,PERMANOVA,0.7947019867549668,scenario3,Unbalanced,250
31375,409.42,estat,449.9984585673698,65,150,Empirical,Energy_Aitch_ALL,0.5629139072847682,scenario3,Unbalanced,250
31375,7.15799999999998,permDispF,4.139425633586856,65,150,Empirical,PermDisp2,0.2847682119205298,scenario3,Unbalanced,250
10,16276.273,raw_energyStat,19.895267590885016,65,150,Empirical,selProPerm,0.4370860927152318,scenario3,Unbalanced,250
10,16276.273,mds_normEnergy,0.10257222582770012,65,150,Empirical,selProPerm,0.5298013245033113,scenario3,Unbalanced,250
10,16276.273,scaleEStat_mds,10.634351274024034,65,150,Empirical,selProPerm,0.5960264900662252,scenario3,Unbalanced,250
10,16276.273,PermanovaF,8.081957231889819,65,150,Empirical,selProPerm,0.39072847682119205,scenario3,Unbalanced,250
10,16276.273,PermanovaF_mds,15.389734943218535,65,150,Empirical,selProPerm,0.4503311258278146,scenario3,Unbalanced,250
10,16276.273,betaDispF,0.006726768133988452,65,150,Empirical,selProPerm,0.9536423841059603,scenario3,Unbalanced,250
10,16276.273,betaDispF_mds,0.1640410171270614,65,150,Empirical,selProPerm,0.8741721854304636,scenario3,Unbalanced,250
10,16276.273,AnosimR,0.20527891156462597,65,150,Empirical,selProPerm,0.8609271523178808,scenario3,Unbalanced,250
10,16276.273,EnergyF,4.314542832824804,65,150,Empirical,selProPerm,0.47019867549668876,scenario3,Unbalanced,250
10,16276.273,energyCor,0.47043420163783584,65,150,Empirical,selProPerm,0.45695364238410596,scenario3,Unbalanced,250
10,16276.273,energyBiasedCorrecCor,0.19210006146068598,65,150,Empirical,selProPerm,0.4370860927152318,scenario3,Unbalanced,250
10,16276.273,rous_cF,8.455970159415791,65,150,Empirical,selProPerm,0.8079470198675497,scenario3,Unbalanced,250
10,16276.273,rous_krusStat,12.25,65,150,Empirical,selProPerm,0.6556291390728477,scenario3,Unbalanced,250
10,16276.273,combinedF,10.791967124248801,65,150,Empirical,selProPerm,0.609271523178808,scenario3,Unbalanced,250
10,16276.273,ScaledF,10.762563949587879,65,150,Empirical,selProPerm,0.45695364238410596,scenario3,Unbalanced,250
10,16276.273,testStat,4.314542832824804,65,150,Empirical,selProPerm,0.47019867549668876,scenario3,Unbalanced,250
