numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,1.4179999999999993,R,-0.003177083333333439,85,150,Empirical,ANOSIM,0.6357615894039735,scenario3,Balanced,250
31375,2.1009999999999955,permanovaF,1.194371537448129,85,150,Empirical,PERMANOVA,0.013245033112582781,scenario3,Balanced,250
31375,258.42100000000005,estat,454.0842210780795,85,150,Empirical,Energy_Aitch_ALL,0.5033112582781457,scenario3,Balanced,250
31375,4.490999999999968,permDispF,0.0023915719731288873,85,150,Empirical,PermDisp2,0.9668874172185431,scenario3,Balanced,250
13,11721.318,raw_energyStat,23.743370083167488,85,150,Empirical,selProPerm,0.5960264900662252,scenario3,Balanced,250
13,11721.318,mds_normEnergy,0.10368745591003986,85,150,Empirical,selProPerm,0.48344370860927155,scenario3,Balanced,250
13,11721.318,scaleEStat_mds,15.074709078297953,85,150,Empirical,selProPerm,0.37748344370860926,scenario3,Balanced,250
13,11721.318,PermanovaF,7.103589983281458,85,150,Empirical,selProPerm,0.6357615894039735,scenario3,Balanced,250
13,11721.318,PermanovaF_mds,19.857627712845506,85,150,Empirical,selProPerm,0.39072847682119205,scenario3,Balanced,250
13,11721.318,betaDispF,10.484227766523647,85,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
13,11721.318,betaDispF_mds,0.4014967788499748,85,150,Empirical,selProPerm,0.6225165562913907,scenario3,Balanced,250
13,11721.318,AnosimR,0.21203445512820504,85,150,Empirical,selProPerm,0.4105960264900662,scenario3,Balanced,250
13,11721.318,EnergyF,4.184567336693999,85,150,Empirical,selProPerm,0.6225165562913907,scenario3,Balanced,250
13,11721.318,energyCor,0.5098602943545162,85,150,Empirical,selProPerm,0.4503311258278146,scenario3,Balanced,250
13,11721.318,energyBiasedCorrecCor,0.2425572504387693,85,150,Empirical,selProPerm,0.4304635761589404,scenario3,Balanced,250
13,11721.318,rous_cF,21.019857027360068,85,150,Empirical,selProPerm,0.09271523178807947,scenario3,Balanced,250
13,11721.318,rous_krusStat,34.68000000000001,85,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
13,11721.318,combinedF,20.112636031860305,85,150,Empirical,selProPerm,0.059602649006622516,scenario3,Balanced,250
13,11721.318,ScaledF,13.403804317874751,85,150,Empirical,selProPerm,0.41721854304635764,scenario3,Balanced,250
13,11721.318,testStat,4.184567336693999,85,150,Empirical,selProPerm,0.6225165562913907,scenario3,Balanced,250
