numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11325,0.9559999999999995,R,0.0768801020408163,60,150,Empirical,ANOSIM,0.11258278145695365,scenario3,Unbalanced,150
11325,1.4400000000000013,permanovaF,0.7295070722428381,60,150,Empirical,PERMANOVA,0.9801324503311258,scenario3,Unbalanced,150
11325,103.952,estat,284.68108000035755,60,150,Empirical,Energy_Aitch_ALL,0.16556291390728478,scenario3,Unbalanced,150
11325,6.815000000000005,permDispF,0.02007909232257841,60,150,Empirical,PermDisp2,0.9205298013245033,scenario3,Unbalanced,150
47,3660.8610000000003,raw_energyStat,18.25519610140098,60,150,Empirical,selProPerm,0.3509933774834437,scenario3,Unbalanced,150
47,3660.8610000000003,mds_normEnergy,0.064990703845444045,60,150,Empirical,selProPerm,0.33774834437086093,scenario3,Unbalanced,150
47,3660.8610000000003,scaleEStat_mds,6.703366863084013,60,150,Empirical,selProPerm,0.3576158940397351,scenario3,Unbalanced,150
47,3660.8610000000003,PermanovaF,2.080998686148496,60,150,Empirical,selProPerm,0.6225165562913907,scenario3,Unbalanced,150
47,3660.8610000000003,PermanovaF_mds,5.690112409081488,60,150,Empirical,selProPerm,0.3973509933774834,scenario3,Unbalanced,150
47,3660.8610000000003,betaDispF,74.0344514866454,60,150,Empirical,selProPerm,0.3841059602649007,scenario3,Unbalanced,150
47,3660.8610000000003,betaDispF_mds,26.141265101557806,60,150,Empirical,selProPerm,0.423841059602649,scenario3,Unbalanced,150
47,3660.8610000000003,AnosimR,0.5028027210884352,60,150,Empirical,selProPerm,0.39072847682119205,scenario3,Unbalanced,150
47,3660.8610000000003,EnergyF,1.7163238195314101,60,150,Empirical,selProPerm,0.6821192052980133,scenario3,Unbalanced,150
47,3660.8610000000003,energyCor,0.38182549014557443,60,150,Empirical,selProPerm,0.5827814569536424,scenario3,Unbalanced,150
47,3660.8610000000003,energyBiasedCorrecCor,0.07815295303888783,60,150,Empirical,selProPerm,0.5960264900662252,scenario3,Unbalanced,150
47,3660.8610000000003,rous_cF,41.38874847294185,60,150,Empirical,selProPerm,0.3509933774834437,scenario3,Unbalanced,150
47,3660.8610000000003,rous_krusStat,18.01530864197531,60,150,Empirical,selProPerm,0.6887417218543046,scenario3,Unbalanced,150
47,3660.8610000000003,combinedF,53.239338895008274,60,150,Empirical,selProPerm,0.37748344370860926,scenario3,Unbalanced,150
47,3660.8610000000003,ScaledF,5.276225943666585,60,150,Empirical,selProPerm,0.5960264900662252,scenario3,Unbalanced,150
47,3660.8610000000003,testStat,53.239338895008274,60,150,Empirical,selProPerm,0.37748344370860926,scenario3,Unbalanced,150
