numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11325,1.5519999999999996,R,-0.03145323129251708,46,150,Empirical,ANOSIM,0.695364238410596,scenario3,Unbalanced,150
11325,2.2900000000000027,permanovaF,0.9991510830887972,46,150,Empirical,PERMANOVA,0.5099337748344371,scenario3,Unbalanced,150
11325,157.25900000000001,estat,266.9820010455875,46,150,Empirical,Energy_Aitch_ALL,0.5894039735099338,scenario3,Unbalanced,150
11325,6.6960000000000015,permDispF,3.0920663247104696,46,150,Empirical,PermDisp2,0.3443708609271523,scenario3,Unbalanced,150
15,5073.2970000000005,raw_energyStat,21.83306617808125,46,150,Empirical,selProPerm,0.48344370860927155,scenario3,Unbalanced,150
15,5073.2970000000005,mds_normEnergy,0.10284759184209562,46,150,Empirical,selProPerm,0.5562913907284768,scenario3,Unbalanced,150
15,5073.2970000000005,scaleEStat_mds,10.938229595712414,46,150,Empirical,selProPerm,0.5894039735099338,scenario3,Unbalanced,150
15,5073.2970000000005,PermanovaF,6.145857658823241,46,150,Empirical,selProPerm,0.6754966887417219,scenario3,Unbalanced,150
15,5073.2970000000005,PermanovaF_mds,12.586270537673187,46,150,Empirical,selProPerm,0.6556291390728477,scenario3,Unbalanced,150
15,5073.2970000000005,betaDispF,0.19866913511299994,46,150,Empirical,selProPerm,0.7615894039735099,scenario3,Unbalanced,150
15,5073.2970000000005,betaDispF_mds,0.42136263622289577,46,150,Empirical,selProPerm,0.6225165562913907,scenario3,Unbalanced,150
15,5073.2970000000005,AnosimR,0.21126105442176868,46,150,Empirical,selProPerm,0.7814569536423841,scenario3,Unbalanced,150
15,5073.2970000000005,EnergyF,3.670349790356714,46,150,Empirical,selProPerm,0.6622516556291391,scenario3,Unbalanced,150
15,5073.2970000000005,energyCor,0.4698217054725356,46,150,Empirical,selProPerm,0.5099337748344371,scenario3,Unbalanced,150
15,5073.2970000000005,energyBiasedCorrecCor,0.19202962287010822,46,150,Empirical,selProPerm,0.5033112582781457,scenario3,Unbalanced,150
15,5073.2970000000005,rous_cF,7.375022999763331,46,150,Empirical,selProPerm,0.8079470198675497,scenario3,Unbalanced,150
15,5073.2970000000005,rous_krusStat,12.563086419753063,46,150,Empirical,selProPerm,0.5960264900662252,scenario3,Unbalanced,150
15,5073.2970000000005,combinedF,10.150627935926728,46,150,Empirical,selProPerm,0.695364238410596,scenario3,Unbalanced,150
15,5073.2970000000005,ScaledF,10.715072807442423,46,150,Empirical,selProPerm,0.5099337748344371,scenario3,Unbalanced,150
15,5073.2970000000005,testStat,3.670349790356714,46,150,Empirical,selProPerm,0.6622516556291391,scenario3,Unbalanced,150
