numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11325,1.5740000000000016,R,0.13647363945578225,47,150,Empirical,ANOSIM,0.033112582781456956,scenario3,Unbalanced,150
11325,2.2890000000000015,permanovaF,0.8253508324339323,47,150,Empirical,PERMANOVA,0.9403973509933775,scenario3,Unbalanced,150
11325,153.553,estat,269.23653835265014,47,150,Empirical,Energy_Aitch_ALL,0.5033112582781457,scenario3,Unbalanced,150
11325,7.084,permDispF,1.6134622762804134,47,150,Empirical,PermDisp2,0.36423841059602646,scenario3,Unbalanced,150
46,5981.7699999999995,raw_energyStat,26.176521337091692,47,150,Empirical,selProPerm,0.16556291390728478,scenario3,Unbalanced,150
46,5981.7699999999995,mds_normEnergy,0.08746109814212187,47,150,Empirical,selProPerm,0.2185430463576159,scenario3,Unbalanced,150
46,5981.7699999999995,scaleEStat_mds,10.421891755348998,47,150,Empirical,selProPerm,0.17218543046357615,scenario3,Unbalanced,150
46,5981.7699999999995,PermanovaF,2.9643000665518104,47,150,Empirical,selProPerm,0.3509933774834437,scenario3,Unbalanced,150
46,5981.7699999999995,PermanovaF_mds,9.861783050950121,47,150,Empirical,selProPerm,0.23841059602649006,scenario3,Unbalanced,150
46,5981.7699999999995,betaDispF,79.40909514486523,47,150,Empirical,selProPerm,0.24503311258278146,scenario3,Unbalanced,150
46,5981.7699999999995,betaDispF_mds,34.01638173678009,47,150,Empirical,selProPerm,0.15894039735099338,scenario3,Unbalanced,150
46,5981.7699999999995,AnosimR,0.5587619047619047,47,150,Empirical,selProPerm,0.09271523178807947,scenario3,Unbalanced,150
46,5981.7699999999995,EnergyF,2.1722862264450002,47,150,Empirical,selProPerm,0.3509933774834437,scenario3,Unbalanced,150
46,5981.7699999999995,energyCor,0.4242516901165342,47,150,Empirical,selProPerm,0.2781456953642384,scenario3,Unbalanced,150
46,5981.7699999999995,energyBiasedCorrecCor,0.12991146476379892,47,150,Empirical,selProPerm,0.2980132450331126,scenario3,Unbalanced,150
46,5981.7699999999995,rous_cF,40.006356838116666,47,150,Empirical,selProPerm,0.271523178807947,scenario3,Unbalanced,150
46,5981.7699999999995,rous_krusStat,17.176419753086407,47,150,Empirical,selProPerm,0.7615894039735099,scenario3,Unbalanced,150
46,5981.7699999999995,combinedF,58.64630029928581,47,150,Empirical,selProPerm,0.23178807947019867,scenario3,Unbalanced,150
46,5981.7699999999995,ScaledF,8.12259296452637,47,150,Empirical,selProPerm,0.2847682119205298,scenario3,Unbalanced,150
46,5981.7699999999995,testStat,58.64630029928581,47,150,Empirical,selProPerm,0.23178807947019867,scenario3,Unbalanced,150
