numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,1.9909999999999926,R,0.0359615384615384,19,150,Empirical,ANOSIM,0.013245033112582781,scenario4,Balanced,250
31375,2.6229999999999976,permanovaF,1.0368788194306728,19,150,Empirical,PERMANOVA,0.2582781456953642,scenario4,Balanced,250
31375,374.61400000000003,estat,556.4348225803474,19,150,Empirical,Energy_Aitch_ALL,0.013245033112582781,scenario4,Balanced,250
31375,6.910999999999987,permDispF,0.11771357144887139,19,150,Empirical,PermDisp2,0.7615894039735099,scenario4,Balanced,250
11,14762.151,raw_energyStat,67.7255744380681,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,mds_normEnergy,0.19568232470898125,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,scaleEStat_mds,25.143526662539994,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,PermanovaF,38.37033324369917,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,PermanovaF_mds,55.033253475874986,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,betaDispF,7.444244020168158,19,150,Empirical,selProPerm,0.3973509933774834,scenario4,Balanced,250
11,14762.151,betaDispF_mds,6.1869680422988536,19,150,Empirical,selProPerm,0.2847682119205298,scenario4,Balanced,250
11,14762.151,AnosimR,0.40301923076923085,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,EnergyF,16.383052083598386,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,energyCor,0.6778877036192784,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,energyBiasedCorrecCor,0.4526989651579406,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,rous_cF,25.073963402618425,19,150,Empirical,selProPerm,0.026490066225165563,scenario4,Balanced,250
11,14762.151,rous_krusStat,25.715648148148148,19,150,Empirical,selProPerm,0.12582781456953643,scenario4,Balanced,250
11,14762.151,combinedF,38.97632613426798,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,ScaledF,24.971671723546645,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
11,14762.151,testStat,38.97632613426798,19,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
