numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,2.963000000000001,R,0.031294070512820446,100,150,Empirical,ANOSIM,0.013245033112582781,scenario4,Balanced,250
31375,3.7630000000000052,permanovaF,0.903667921602388,100,150,Empirical,PERMANOVA,0.7947019867549668,scenario4,Balanced,250
31375,518.656,estat,541.8564174628023,100,150,Empirical,Energy_Aitch_ALL,0.052980132450331126,scenario4,Balanced,250
31375,7.295999999999914,permDispF,0.7177386573892419,100,150,Empirical,PermDisp2,0.304635761589404,scenario4,Balanced,250
3,16842.746,raw_energyStat,24.391550746081712,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,mds_normEnergy,0.13420424987834403,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,scaleEStat_mds,17.992800836116217,100,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
3,16842.746,PermanovaF,27.808117695904585,100,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
3,16842.746,PermanovaF_mds,32.33853918959917,100,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
3,16842.746,betaDispF,0.0013094243347446302,100,150,Empirical,selProPerm,0.9668874172185431,scenario4,Balanced,250
3,16842.746,betaDispF_mds,2.9234147740301556e-4,100,150,Empirical,selProPerm,0.9867549668874173,scenario4,Balanced,250
3,16842.746,AnosimR,0.24153445512820512,100,150,Empirical,selProPerm,0.019867549668874173,scenario4,Balanced,250
3,16842.746,EnergyF,11.925361691350318,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,energyCor,0.5776906666027184,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,energyBiasedCorrecCor,0.3204228206029131,100,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
3,16842.746,rous_cF,15.69963779269141,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,rous_krusStat,8.388981481481466,100,150,Empirical,selProPerm,0.1456953642384106,scenario4,Balanced,250
3,16842.746,combinedF,22.556561537643592,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
3,16842.746,ScaledF,18.52646432748729,100,150,Empirical,selProPerm,0.006622516556291391,scenario4,Balanced,250
3,16842.746,testStat,11.925361691350318,100,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,250
