numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11325,1.4250000000000007,R,0.004322916666666648,22,150,Empirical,ANOSIM,0.3708609271523179,scenario4,Balanced,150
11325,2.2920000000000016,permanovaF,1.0154308565625016,22,150,Empirical,PERMANOVA,0.4105960264900662,scenario4,Balanced,150
11325,138.47299999999998,estat,302.90295459945696,22,150,Empirical,Energy_Aitch_ALL,0.4966887417218543,scenario4,Balanced,150
11325,6.223999999999997,permDispF,0.3198589499539016,22,150,Empirical,PermDisp2,0.5827814569536424,scenario4,Balanced,150
10,4880.032999999999,raw_energyStat,22.005679274669177,22,150,Empirical,selProPerm,0.2251655629139073,scenario4,Balanced,150
10,4880.032999999999,mds_normEnergy,0.08707541845939017,22,150,Empirical,selProPerm,0.3509933774834437,scenario4,Balanced,150
10,4880.032999999999,scaleEStat_mds,11.654160794987062,22,150,Empirical,selProPerm,0.3708609271523179,scenario4,Balanced,150
10,4880.032999999999,PermanovaF,7.870233531147583,22,150,Empirical,selProPerm,0.31125827814569534,scenario4,Balanced,150
10,4880.032999999999,PermanovaF_mds,14.091080609432538,22,150,Empirical,selProPerm,0.3973509933774834,scenario4,Balanced,150
10,4880.032999999999,betaDispF,0.8010230519378277,22,150,Empirical,selProPerm,0.5033112582781457,scenario4,Balanced,150
10,4880.032999999999,betaDispF_mds,0.22547489163442025,22,150,Empirical,selProPerm,0.695364238410596,scenario4,Balanced,150
10,4880.032999999999,AnosimR,0.19061618589743595,22,150,Empirical,selProPerm,0.2119205298013245,scenario4,Balanced,150
10,4880.032999999999,EnergyF,4.53995488606178,22,150,Empirical,selProPerm,0.271523178807947,scenario4,Balanced,150
10,4880.032999999999,energyCor,0.4768339018405032,22,150,Empirical,selProPerm,0.31125827814569534,scenario4,Balanced,150
10,4880.032999999999,energyBiasedCorrecCor,0.20065019795473674,22,150,Empirical,selProPerm,0.31125827814569534,scenario4,Balanced,150
10,4880.032999999999,rous_cF,5.9336104424431655,22,150,Empirical,selProPerm,0.6490066225165563,scenario4,Balanced,150
10,4880.032999999999,rous_krusStat,14.519999999999982,22,150,Empirical,selProPerm,0.2251655629139073,scenario4,Balanced,150
10,4880.032999999999,combinedF,11.269963216106893,22,150,Empirical,selProPerm,0.4105960264900662,scenario4,Balanced,150
10,4880.032999999999,ScaledF,11.18032597718645,22,150,Empirical,selProPerm,0.304635761589404,scenario4,Balanced,150
10,4880.032999999999,testStat,4.53995488606178,22,150,Empirical,selProPerm,0.271523178807947,scenario4,Balanced,150
