numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
1275,1.1460000000000008,R,-0.0025937499999999884,33,150,Empirical,ANOSIM,0.4768211920529801,scenario4,Balanced,50
1275,2.2070000000000007,permanovaF,1.2143436161896195,33,150,Empirical,PERMANOVA,0.18543046357615894,scenario4,Balanced,50
1275,12.828,estat,92.90227837759915,33,150,Empirical,Energy_Aitch_ALL,0.6026490066225165,scenario4,Balanced,50
1275,4.802,permDispF,2.217913789806359,33,150,Empirical,PermDisp2,0.11920529801324503,scenario4,Balanced,50
15,1367.603,raw_energyStat,12.200144600352125,33,150,Empirical,selProPerm,0.5629139072847682,scenario4,Balanced,50
15,1367.603,mds_normEnergy,0.0493700381990139,33,150,Empirical,selProPerm,0.6887417218543046,scenario4,Balanced,50
15,1367.603,scaleEStat_mds,5.709577670594851,33,150,Empirical,selProPerm,0.6887417218543046,scenario4,Balanced,50
15,1367.603,PermanovaF,2.9540041279461513,33,150,Empirical,selProPerm,0.8940397350993378,scenario4,Balanced,50
15,1367.603,PermanovaF_mds,6.63816151800648,33,150,Empirical,selProPerm,0.695364238410596,scenario4,Balanced,50
15,1367.603,betaDispF,3.3423266282841793,33,150,Empirical,selProPerm,0.07947019867549669,scenario4,Balanced,50
15,1367.603,betaDispF_mds,3.435150786283769,33,150,Empirical,selProPerm,0.11920529801324503,scenario4,Balanced,50
15,1367.603,AnosimR,0.08373717948717947,33,150,Empirical,selProPerm,0.6423841059602649,scenario4,Balanced,50
15,1367.603,EnergyF,2.110917083967177,33,150,Empirical,selProPerm,0.8940397350993378,scenario4,Balanced,50
15,1367.603,energyCor,0.3642868530700771,33,150,Empirical,selProPerm,0.7284768211920529,scenario4,Balanced,50
15,1367.603,energyBiasedCorrecCor,0.08501327128318674,33,150,Empirical,selProPerm,0.7748344370860927,scenario4,Balanced,50
15,1367.603,rous_cF,15.222757771126421,33,150,Empirical,selProPerm,0.013245033112582781,scenario4,Balanced,50
15,1367.603,rous_krusStat,13.090370370370351,33,150,Empirical,selProPerm,0.1390728476821192,scenario4,Balanced,50
15,1367.603,combinedF,5.864054580876391,33,150,Empirical,selProPerm,0.6423841059602649,scenario4,Balanced,50
15,1367.603,ScaledF,4.72985876036964,33,150,Empirical,selProPerm,0.7748344370860927,scenario4,Balanced,50
15,1367.603,testStat,2.110917083967177,33,150,Empirical,selProPerm,0.8940397350993378,scenario4,Balanced,50
