numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
1225,1.4100000000000001,R,-0.015169871794871826,64,150,Empirical,ANOSIM,0.8145695364238411,scenario1,Balanced,50
1225,2.6400000000000006,permanovaF,0.8566415895564172,64,150,Empirical,PERMANOVA,0.6490066225165563,scenario1,Balanced,50
1225,15.803000000000004,estat,38.2583772792421,64,150,Empirical,Energy_Aitch_ALL,0.8278145695364238,scenario1,Balanced,50
1225,6.829000000000001,permDispF,0.3729644373812405,64,150,Empirical,PermDisp2,0.5629139072847682,scenario1,Balanced,50
8,1600.964,raw_energyStat,13.044412657357567,64,150,Empirical,selProPerm,0.3841059602649007,scenario1,Balanced,50
8,1600.964,mds_normEnergy,0.062142826634646584,64,150,Empirical,selProPerm,0.3973509933774834,scenario1,Balanced,50
8,1600.964,scaleEStat_mds,7.498896428562065,64,150,Empirical,selProPerm,0.4304635761589404,scenario1,Balanced,50
8,1600.964,PermanovaF,3.8939986123410155,64,150,Empirical,selProPerm,0.7019867549668874,scenario1,Balanced,50
8,1600.964,PermanovaF_mds,7.326089996375637,64,150,Empirical,selProPerm,0.5827814569536424,scenario1,Balanced,50
8,1600.964,betaDispF,7.858735101887999,64,150,Empirical,selProPerm,0.026490066225165563,scenario1,Balanced,50
8,1600.964,betaDispF_mds,9.482743346221357,64,150,Empirical,selProPerm,0.019867549668874173,scenario1,Balanced,50
8,1600.964,AnosimR,0.10340624999999988,64,150,Empirical,selProPerm,0.40397350993377484,scenario1,Balanced,50
8,1600.964,EnergyF,2.8500151862310807,64,150,Empirical,selProPerm,0.5894039735099338,scenario1,Balanced,50
8,1600.964,energyCor,0.3847127516464749,64,150,Empirical,selProPerm,0.5165562913907285,scenario1,Balanced,50
8,1600.964,energyBiasedCorrecCor,0.10951275740505159,64,150,Empirical,selProPerm,0.5231788079470199,scenario1,Balanced,50
8,1600.964,rous_cF,12.495038721764484,64,150,Empirical,selProPerm,0.07947019867549669,scenario1,Balanced,50
8,1600.964,rous_krusStat,18.171203703703725,64,150,Empirical,selProPerm,0.026490066225165563,scenario1,Balanced,50
8,1600.964,combinedF,9.116116961591295,64,150,Empirical,selProPerm,0.2119205298013245,scenario1,Balanced,50
8,1600.964,ScaledF,6.0959768028831505,64,150,Empirical,selProPerm,0.5231788079470199,scenario1,Balanced,50
8,1600.964,testStat,2.8500151862310807,64,150,Empirical,selProPerm,0.5894039735099338,scenario1,Balanced,50
