numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,1.524999999999995,R,-0.014940476190476223,86,150,Empirical,ANOSIM,0.6026490066225165,scenario1,Unbalanced,250
31125,3.0760000000000005,permanovaF,1.0429947037411211,86,150,Empirical,PERMANOVA,0.304635761589404,scenario1,Unbalanced,250
31125,287.063,estat,211.04642024608154,86,150,Empirical,Energy_Aitch_ALL,0.8543046357615894,scenario1,Unbalanced,250
31125,4.699999999999989,permDispF,1.686940063705469,86,150,Empirical,PermDisp2,0.5099337748344371,scenario1,Unbalanced,250
13,12718.633000000002,raw_energyStat,31.599274660956944,86,150,Empirical,selProPerm,0.152317880794702,scenario1,Unbalanced,250
13,12718.633000000002,mds_normEnergy,0.14843648574818824,86,150,Empirical,selProPerm,0.152317880794702,scenario1,Unbalanced,250
13,12718.633000000002,scaleEStat_mds,15.482669724084403,86,150,Empirical,selProPerm,0.3509933774834437,scenario1,Unbalanced,250
13,12718.633000000002,PermanovaF,9.13490002302527,86,150,Empirical,selProPerm,0.3708609271523179,scenario1,Unbalanced,250
13,12718.633000000002,PermanovaF_mds,19.84666379541183,86,150,Empirical,selProPerm,0.3509933774834437,scenario1,Unbalanced,250
13,12718.633000000002,betaDispF,7.6589329503683725,86,150,Empirical,selProPerm,0.09933774834437085,scenario1,Unbalanced,250
13,12718.633000000002,betaDispF_mds,6.461304861766856,86,150,Empirical,selProPerm,0.2119205298013245,scenario1,Unbalanced,250
13,12718.633000000002,AnosimR,0.17855697278911567,86,150,Empirical,selProPerm,0.9668874172185431,scenario1,Unbalanced,250
13,12718.633000000002,EnergyF,5.1755217876937545,86,150,Empirical,selProPerm,0.2913907284768212,scenario1,Unbalanced,250
13,12718.633000000002,energyCor,0.5318030419121041,86,150,Empirical,selProPerm,0.24503311258278146,scenario1,Unbalanced,250
13,12718.633000000002,energyBiasedCorrecCor,0.26904773446873664,86,150,Empirical,selProPerm,0.2052980132450331,scenario1,Unbalanced,250
13,12718.633000000002,rous_cF,20.588986942893353,86,150,Empirical,selProPerm,0.33774834437086093,scenario1,Unbalanced,250
13,12718.633000000002,rous_krusStat,13.937777777777796,86,150,Empirical,selProPerm,0.7086092715231788,scenario1,Unbalanced,250
13,12718.633000000002,combinedF,19.84012579562776,86,150,Empirical,selProPerm,0.10596026490066225,scenario1,Unbalanced,250
13,12718.633000000002,ScaledF,14.81218714791492,86,150,Empirical,selProPerm,0.24503311258278146,scenario1,Unbalanced,250
13,12718.633000000002,testStat,5.1755217876937545,86,150,Empirical,selProPerm,0.2913907284768212,scenario1,Unbalanced,250
