numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
1225,1.3490000000000002,R,-0.023479591836734662,74,150,Empirical,ANOSIM,0.6026490066225165,scenario1,Unbalanced,50
1225,2.399000000000001,permanovaF,1.0219017125764653,74,150,Empirical,PERMANOVA,0.3576158940397351,scenario1,Unbalanced,50
1225,14.552000000000007,estat,40.45365883005385,74,150,Empirical,Energy_Aitch_ALL,0.7218543046357616,scenario1,Unbalanced,50
1225,6.236000000000004,permDispF,0.5474773833930666,74,150,Empirical,PermDisp2,0.5496688741721855,scenario1,Unbalanced,50
7,1509.945,raw_energyStat,10.070917964401842,74,150,Empirical,selProPerm,0.45695364238410596,scenario1,Unbalanced,50
7,1509.945,mds_normEnergy,0.06320497502854588,74,150,Empirical,selProPerm,0.46357615894039733,scenario1,Unbalanced,50
7,1509.945,scaleEStat_mds,5.844255113662207,74,150,Empirical,selProPerm,0.4768211920529801,scenario1,Unbalanced,50
7,1509.945,PermanovaF,4.096870880819993,74,150,Empirical,selProPerm,0.5496688741721855,scenario1,Unbalanced,50
7,1509.945,PermanovaF_mds,7.228628989615514,74,150,Empirical,selProPerm,0.47019867549668876,scenario1,Unbalanced,50
7,1509.945,betaDispF,0.9556780195485175,74,150,Empirical,selProPerm,0.423841059602649,scenario1,Unbalanced,50
7,1509.945,betaDispF_mds,0.8358317296739044,74,150,Empirical,selProPerm,0.4966887417218543,scenario1,Unbalanced,50
7,1509.945,AnosimR,0.18381972789115647,74,150,Empirical,selProPerm,0.3708609271523179,scenario1,Unbalanced,50
7,1509.945,EnergyF,2.634603219293931,74,150,Empirical,selProPerm,0.5496688741721855,scenario1,Unbalanced,50
7,1509.945,energyCor,0.3640401761711413,74,150,Empirical,selProPerm,0.5099337748344371,scenario1,Unbalanced,50
7,1509.945,energyBiasedCorrecCor,0.0892484408876324,74,150,Empirical,selProPerm,0.5298013245033113,scenario1,Unbalanced,50
7,1509.945,rous_cF,6.881666482613214,74,150,Empirical,selProPerm,0.4304635761589404,scenario1,Unbalanced,50
7,1509.945,rous_krusStat,10.169012345678993,74,150,Empirical,selProPerm,0.31788079470198677,scenario1,Unbalanced,50
7,1509.945,combinedF,4.862845144688627,74,150,Empirical,selProPerm,0.6423841059602649,scenario1,Unbalanced,50
7,1509.945,ScaledF,5.1403746192931585,74,150,Empirical,selProPerm,0.5364238410596026,scenario1,Unbalanced,50
7,1509.945,testStat,2.634603219293931,74,150,Empirical,selProPerm,0.5496688741721855,scenario1,Unbalanced,50
