numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,2.318000000000005,R,-0.020367788461538434,86,150,Empirical,ANOSIM,0.9271523178807947,scenario1,Balanced,250
31125,3.4110000000000014,permanovaF,1.1550100764048943,86,150,Empirical,PERMANOVA,0.046357615894039736,scenario1,Balanced,250
31125,414.942,estat,205.9467404454415,86,150,Empirical,Energy_Aitch_ALL,0.9271523178807947,scenario1,Balanced,250
31125,7.169999999999973,permDispF,0.1517350309910585,86,150,Empirical,PermDisp2,0.7417218543046358,scenario1,Balanced,250
5,11630.099,raw_energyStat,10.073843341253266,86,150,Empirical,selProPerm,0.4304635761589404,scenario1,Balanced,250
5,11630.099,mds_normEnergy,0.054607877949581406,86,150,Empirical,selProPerm,0.45695364238410596,scenario1,Balanced,250
5,11630.099,scaleEStat_mds,6.591917884287741,86,150,Empirical,selProPerm,0.4503311258278146,scenario1,Balanced,250
5,11630.099,PermanovaF,5.758598006706389,86,150,Empirical,selProPerm,0.41721854304635764,scenario1,Balanced,250
5,11630.099,PermanovaF_mds,7.614177705263705,86,150,Empirical,selProPerm,0.47019867549668876,scenario1,Balanced,250
5,11630.099,betaDispF,0.39056462839732126,86,150,Empirical,selProPerm,0.5827814569536424,scenario1,Balanced,250
5,11630.099,betaDispF_mds,0.011935668417126904,86,150,Empirical,selProPerm,0.9205298013245033,scenario1,Balanced,250
5,11630.099,AnosimR,0.11263862179487176,86,150,Empirical,selProPerm,0.3708609271523179,scenario1,Balanced,250
5,11630.099,EnergyF,3.5348299237777887,86,150,Empirical,selProPerm,0.4105960264900662,scenario1,Balanced,250
5,11630.099,energyCor,0.39352740504081307,86,150,Empirical,selProPerm,0.4304635761589404,scenario1,Balanced,250
5,11630.099,energyBiasedCorrecCor,0.12165078059580653,86,150,Empirical,selProPerm,0.4304635761589404,scenario1,Balanced,250
5,11630.099,rous_cF,4.933402483215243,86,150,Empirical,selProPerm,0.3973509933774834,scenario1,Balanced,250
5,11630.099,rous_krusStat,2.675925925925924,86,150,Empirical,selProPerm,0.6821192052980133,scenario1,Balanced,250
5,11630.099,combinedF,6.404978774160127,86,150,Empirical,selProPerm,0.47019867549668876,scenario1,Balanced,250
5,11630.099,ScaledF,6.771162842136271,86,150,Empirical,selProPerm,0.4304635761589404,scenario1,Balanced,250
5,11630.099,testStat,3.5348299237777887,86,150,Empirical,selProPerm,0.4105960264900662,scenario1,Balanced,250
