numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,1.4460000000000015,R,-0.003760204081632603,61,150,Empirical,ANOSIM,0.5364238410596026,scenario1,Unbalanced,250
31125,2.120000000000001,permanovaF,0.8827434414966373,61,150,Empirical,PERMANOVA,0.8741721854304636,scenario1,Unbalanced,250
31125,256.87100000000004,estat,208.63196557693357,61,150,Empirical,Energy_Aitch_ALL,0.8874172185430463,scenario1,Unbalanced,250
31125,4.451000000000022,permDispF,0.7296547025757717,61,150,Empirical,PermDisp2,0.6026490066225165,scenario1,Unbalanced,250
8,9556.326000000001,raw_energyStat,17.8583708070284,61,150,Empirical,selProPerm,0.4304635761589404,scenario1,Unbalanced,250
8,9556.326000000001,mds_normEnergy,0.0951925112035621,61,150,Empirical,selProPerm,0.5165562913907285,scenario1,Unbalanced,250
8,9556.326000000001,scaleEStat_mds,9.239544640119053,61,150,Empirical,selProPerm,0.609271523178808,scenario1,Unbalanced,250
8,9556.326000000001,PermanovaF,6.671038755831708,61,150,Empirical,selProPerm,0.5496688741721855,scenario1,Unbalanced,250
8,9556.326000000001,PermanovaF_mds,11.024906462761056,61,150,Empirical,selProPerm,0.5894039735099338,scenario1,Unbalanced,250
8,9556.326000000001,betaDispF,0.27042605625282873,61,150,Empirical,selProPerm,0.8079470198675497,scenario1,Unbalanced,250
8,9556.326000000001,betaDispF_mds,1.213733875922255,61,150,Empirical,selProPerm,0.6622516556291391,scenario1,Unbalanced,250
8,9556.326000000001,AnosimR,0.2129285714285714,61,150,Empirical,selProPerm,0.7748344370860927,scenario1,Unbalanced,250
8,9556.326000000001,EnergyF,4.089995970913221,61,150,Empirical,selProPerm,0.5298013245033113,scenario1,Unbalanced,250
8,9556.326000000001,energyCor,0.4208239508409743,61,150,Empirical,selProPerm,0.7019867549668874,scenario1,Unbalanced,250
8,9556.326000000001,energyBiasedCorrecCor,0.14420806347041618,61,150,Empirical,selProPerm,0.6754966887417219,scenario1,Unbalanced,250
8,9556.326000000001,rous_cF,6.186635541755998,61,150,Empirical,selProPerm,0.7947019867549668,scenario1,Unbalanced,250
8,9556.326000000001,rous_krusStat,10.963456790123445,61,150,Empirical,selProPerm,0.6622516556291391,scenario1,Unbalanced,250
8,9556.326000000001,combinedF,7.204008119613576,61,150,Empirical,selProPerm,0.8278145695364238,scenario1,Unbalanced,250
8,9556.326000000001,ScaledF,8.196077132137361,61,150,Empirical,selProPerm,0.6821192052980133,scenario1,Unbalanced,250
8,9556.326000000001,testStat,4.089995970913221,61,150,Empirical,selProPerm,0.5298013245033113,scenario1,Unbalanced,250
