numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
1225,1.2070000000000007,R,0.09703401360544214,30,150,Empirical,ANOSIM,0.046357615894039736,scenario1,Unbalanced,50
1225,2.0700000000000003,permanovaF,1.0297401476714638,30,150,Empirical,PERMANOVA,0.40397350993377484,scenario1,Unbalanced,50
1225,12.754999999999999,estat,43.12487721175579,30,150,Empirical,Energy_Aitch_ALL,0.4503311258278146,scenario1,Unbalanced,50
1225,5.466000000000005,permDispF,1.0562879866040635,30,150,Empirical,PermDisp2,0.3509933774834437,scenario1,Unbalanced,50
8,1389.61,raw_energyStat,17.261922376193443,30,150,Empirical,selProPerm,0.11258278145695365,scenario1,Unbalanced,50
8,1389.61,mds_normEnergy,0.08216271085214914,30,150,Empirical,selProPerm,0.31788079470198677,scenario1,Unbalanced,50
8,1389.61,scaleEStat_mds,8.102633692961746,30,150,Empirical,selProPerm,0.32450331125827814,scenario1,Unbalanced,50
8,1389.61,PermanovaF,5.005898381795982,30,150,Empirical,selProPerm,0.4370860927152318,scenario1,Unbalanced,50
8,1389.61,PermanovaF_mds,6.892406284899354,30,150,Empirical,selProPerm,0.5298013245033113,scenario1,Unbalanced,50
8,1389.61,betaDispF,1.0670315506274175,30,150,Empirical,selProPerm,0.5033112582781457,scenario1,Unbalanced,50
8,1389.61,betaDispF_mds,1.9728216703118362,30,150,Empirical,selProPerm,0.423841059602649,scenario1,Unbalanced,50
8,1389.61,AnosimR,0.24302295918367342,30,150,Empirical,selProPerm,0.1390728476821192,scenario1,Unbalanced,50
8,1389.61,EnergyF,3.753601414976714,30,150,Empirical,selProPerm,0.23178807947019867,scenario1,Unbalanced,50
8,1389.61,energyCor,0.3918005391217215,30,150,Empirical,selProPerm,0.40397350993377484,scenario1,Unbalanced,50
8,1389.61,energyBiasedCorrecCor,0.11818293910112074,30,150,Empirical,selProPerm,0.3973509933774834,scenario1,Unbalanced,50
8,1389.61,rous_cF,5.806755299123702,30,150,Empirical,selProPerm,0.5099337748344371,scenario1,Unbalanced,50
8,1389.61,rous_krusStat,15.55864197530866,30,150,Empirical,selProPerm,0.06622516556291391,scenario1,Unbalanced,50
8,1389.61,combinedF,5.096886329097604,30,150,Empirical,selProPerm,0.6026490066225165,scenario1,Unbalanced,50
8,1389.61,ScaledF,6.857344247552125,30,150,Empirical,selProPerm,0.37748344370860926,scenario1,Unbalanced,50
8,1389.61,testStat,3.753601414976714,30,150,Empirical,selProPerm,0.23178807947019867,scenario1,Unbalanced,50
