numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
4950,1.2650000000000006,R,0.012024839743589779,85,150,Empirical,ANOSIM,0.2119205298013245,16S_covShift,Balanced,2,different
4950,2.7169999999999987,permanovaF,1.132976893041932,85,150,Empirical,PERMANOVA,0.271523178807947,16S_covShift,Balanced,2,different
4950,54.62199999999999,estat,329.2835166013674,85,150,Empirical,Energy_Aitch_ALL,0.2119205298013245,16S_covShift,Balanced,2,different
4950,6.173999999999992,permDispF,10.189730489881638,85,150,Empirical,PermDisp2,0.013245033112582781,16S_covShift,Balanced,2,different
37,2956.2239999999997,raw_energyStat,67.68732280020531,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,mds_normEnergy,0.17204779828980998,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,scaleEStat_mds,26.460638404184653,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,PermanovaF,9.262085908728272,85,150,Empirical,selProPerm,0.09271523178807947,16S_covShift,Balanced,2,different
37,2956.2239999999997,PermanovaF_mds,41.054219621271805,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,betaDispF,121.74927265278819,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,betaDispF_mds,37.94398809294918,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,AnosimR,0.33905929487179487,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,EnergyF,5.328249785257968,85,150,Empirical,selProPerm,0.07947019867549669,16S_covShift,Balanced,2,different
37,2956.2239999999997,energyCor,0.6120319334262632,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,energyBiasedCorrecCor,0.40678844124724317,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,rous_cF,84.74887233952144,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,rous_krusStat,58.373703703703654,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,combinedF,101.24819223500535,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,ScaledF,22.502020984990022,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
37,2956.2239999999997,testStat,101.24819223500535,85,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Balanced,2,different
