numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
5356,1.2609999999999957,R,-0.2645909863945579,75,150,Empirical,ANOSIM,1,16S_covShift,Unbalanced,3,different
5356,2.7719999999999985,permanovaF,0.6066228544049399,75,150,Empirical,PERMANOVA,0.9933774834437086,16S_covShift,Unbalanced,3,different
5356,56.992999999999995,estat,292.5465856256969,75,150,Empirical,Energy_Aitch_ALL,0.8675496688741722,16S_covShift,Unbalanced,3,different
5356,6.720999999999989,permDispF,21.74983006919231,75,150,Empirical,PermDisp2,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,raw_energyStat,43.06850962843568,75,150,Empirical,selProPerm,0.013245033112582781,16S_covShift,Unbalanced,3,different
30,3063.837,mds_normEnergy,0.17641176915043028,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,scaleEStat_mds,18.62868628089134,75,150,Empirical,selProPerm,0.013245033112582781,16S_covShift,Unbalanced,3,different
30,3063.837,PermanovaF,5.393651153166232,75,150,Empirical,selProPerm,0.13245033112582782,16S_covShift,Unbalanced,3,different
30,3063.837,PermanovaF_mds,20.601679214945356,75,150,Empirical,selProPerm,0.039735099337748346,16S_covShift,Unbalanced,3,different
30,3063.837,betaDispF,131.44460184166425,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,betaDispF_mds,25.064698783831073,75,150,Empirical,selProPerm,0.12582781456953643,16S_covShift,Unbalanced,3,different
30,3063.837,AnosimR,-0.1902695578231293,75,150,Empirical,selProPerm,0.9933774834437086,16S_covShift,Unbalanced,3,different
30,3063.837,EnergyF,3.884434530208158,75,150,Empirical,selProPerm,0.08609271523178808,16S_covShift,Unbalanced,3,different
30,3063.837,energyCor,0.5264058934084181,75,150,Empirical,selProPerm,0.026490066225165563,16S_covShift,Unbalanced,3,different
30,3063.837,energyBiasedCorrecCor,0.28922279521464855,75,150,Empirical,selProPerm,0.013245033112582781,16S_covShift,Unbalanced,3,different
30,3063.837,rous_cF,49.46562200784618,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,rous_krusStat,44.44444444444446,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,combinedF,98.92592296865425,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
30,3063.837,ScaledF,15.166920669519849,75,150,Empirical,selProPerm,0.013245033112582781,16S_covShift,Unbalanced,3,different
30,3063.837,testStat,98.92592296865425,75,150,Empirical,selProPerm,0.006622516556291391,16S_covShift,Unbalanced,3,different
